,Entretien
16744,MODIFIER - AJUSTEMENT D'USAGE
16745,MODIFIER - AJUSTEMENT D'USAGE
16746,REMPLACER - AJUSTEMENT D'USAGE,RÉPARER - AJUSTEMENT D'USAGE
16747,MODIFIER - AJUSTEMENT D'USAGE
16748,MODIFIER - AJUSTEMENT D'USAGE
16749,MODIFIER - AJUSTEMENT D'USAGE
16750,MODIFIER - AJUSTEMENT D'USAGE
16751,MODIFIER - AJUSTEMENT D'USAGE
16752,RÉPARER - BOYAUX
16753,RECHERCHER PANNE (diagnostic) - CODE DÉFAUT TABLEAU DE BORD (Fault code)
16754,REMPLACER - CAPTEUR
16755,REMPLACER - SILENCIEUX,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16756,VÉRIFIER - AMORTISSEUR,RÉPARER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT
16757,MODIFIER - AJUSTEMENT D'USAGE
16758,MODIFIER - AJUSTEMENT D'USAGE
16759,INSTALLER - AJUSTEMENT D'USAGE
16760,MODIFIER - AJUSTEMENT D'USAGE
16761,MODIFIER - AJUSTEMENT D'USAGE
16762,MODIFIER - AJUSTEMENT D'USAGE
16763,REMPLACER - GARDE-BOUE,RÉPARER - AIR DRYER,REMPLACER - COLLET
16764,RÉPARER - CHASSIS PIÈCE CARROSSERIE,RÉPARER - FILAGE ÉLECTRIQUE,MODIFIER - TUYAUX,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16765,RÉPARER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT
16766,REMPLACER - CHASSIS PIÈCE CARROSSERIE,REMPLACER - COUSSIN
16767,SURVOLTER - BATTERIE,AJUSTER - Programme Entretien Préventif,REMPLACER - Programme Entretien Préventif
16768,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16769,REMPLACER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16770,INSPECTER VISUELLEMENT - INSPECTION À L'INTERNE
16771,INSTALLER - INSPECTION À L'INTERNE
16772,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16773,REMPLACER - PNEU PNEU ROUE
16774,REMPLACER - BATTERIE
16775,REMPLACER - BATTERIE
16776,RÉPARER - LIQUIDE REFROIDISSEMENT (entret.)+FILTRE
16777,RÉPARER - CODE DÉFAUT MOTEUR (Fault code),RECHERCHER PANNE (diagnostic) - CODE DÉFAUT MOTEUR (Fault code)
16778,REMPLACER - HUILE + FILTRE
16779,REMPLACER - BATTERIE,REMPLACER - BATTERIE,REMPLACER - TRANSMISSION ARBRE D'ENTRAÎNEMENT (Drive shaft) BOÎTE DE TRANSFERT,REMPLACER - TRANSMISSION JOINT UNIVERSEL BOÎTE DE TRANSFERT
16780,RECHERCHER PANNE (diagnostic) - COMPRESSEUR
16781,INSTALLER - CHASSIS PIÈCE CARROSSERIE
16782,RÉPARER - CODE DÉFAUT TABLEAU DE BORD (Fault code)
16783,RÉPARER - FILAGE ÉLECTRIQUE
16784,REMPLACER - RADIATEUR,REMPLACER - POMPE À EAU,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16785,MODIFIER - AJUSTEMENT D'USAGE
16786,AJUSTER - HUILE + FILTRE
16787,RÉPARER - ESPAR
16788,RÉPARER - FILAGE ÉLECTRIQUE,REMPLACER - FILAGE ÉLECTRIQUE
16789,RÉPARER - ESPAR
16790,MODIFIER - AJUSTEMENT D'USAGE,AJUSTER - AJUSTEMENT D'USAGE
16791,MODIFIER - AJUSTEMENT D'USAGE
16792,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16793,RÉPARER - BIELLE DE RÉACTION (Torque rod)
16794,RÉPARER - CODE DÉFAUT MOTEUR (Fault code)
16795,REMPLACER - DISQUES
16796,MODIFIER - AJUSTEMENT D'USAGE
16797,VÉRIFIER - COMPOSANTE MAJEURE DU MOTEUR,VÉRIFIER - TENSIONNEUR
16798,REMPLACER - ALTERNATEUR,RÉPARER - FLÈCHE SIGNALÉTIQUE
16799,REMPLACER - BOYAUX À AIR,RECHERCHER PANNE (diagnostic) - LUMIÈRE DE JOUR (Day running light),RÉPARER - DISQUES
16800,RÉPARER - BOYAUX À AIR
16801,MODIFIER - Programme Entretien Préventif
16802,RÉPARER - FABRIQUE SYSTÈME ÉLECTRIQUE
16803,MODIFIER - BATTERIE
16804,MODIFIER - AJUSTEMENT D'USAGE
16805,MODIFIER - CHASSIS PIÈCE CARROSSERIE,INSTALLER - AJUSTEMENT D'USAGE
16806,RÉPARER - BATTERIE
16807,INSTALLER - AJUSTEMENT D'USAGE
16808,MODIFIER - AJUSTEMENT D'USAGE,MODIFIER - AJUSTEMENT D'USAGE
16809,RÉPARER - AJUSTEMENT D'USAGE,RÉPARER - AJUSTEMENT D'USAGE
16810,MODIFIER - AJUSTEMENT D'USAGE
16811,INSTALLER - AJUSTEMENT D'USAGE
16812,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16813,VÉRIFIER - BATTERIE,VÉRIFIER - CODE DÉFAUT MOTEUR (Fault code)
16814,AJUSTER - AJUSTEMENT D'USAGE
16815,INSTALLER - AJUSTEMENT D'USAGE
16816,AJUSTER - Programme Entretien Préventif,REMPLACER - PNEU PNEU ROUE,REMPLACER - DISQUES,MODIFIER - Programme Entretien Préventif
16817,MODIFIER - AJUSTEMENT D'USAGE,INSTALLER - AJUSTEMENT D'USAGE
16818,RECHERCHER PANNE (diagnostic) - LUMIÈRE DE JOUR (Day running light)
16819,REMPLACER - CHAUFFAGE FILTRE A/C SYSTÈME DE CLIMATISATION,RÉPARER - VANAIR
16820,RÉPARER - AJUSTEMENT D'USAGE,TOURNER / MACHINER / FABRIQUER - AJUSTEMENT D'USAGE
16821,RÉPARER - SABOTS
16822,RÉPARER - FILAGE ÉLECTRIQUE
16823,RÉPARER - CHAUFFAGE CONTRÔLE SYSTÈME DE CLIMATISATION
16824,RECHERCHER PANNE (diagnostic) - CODE DÉFAUT MOTEUR (Fault code)
16825,DÉBOSSELER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16826,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16827,REMPLACER - ESSUIE-GLACE,RÉPARER - AJUSTEMENT D'USAGE,INSTALLER - AJUSTEMENT D'USAGE
16828,RÉPARER - AJUSTEMENT D'USAGE
16829,REMPLACER - BATTERIE
16830,RÉPARER - LUMIÈRE DE JOUR (Day running light)
16831,REMPLACER - AIR DRYER,REMPLACER - HUILE + FILTRE
16832,AJUSTER - LIQUIDE REFROIDISSEMENT (entret.)+FILTRE,REMPLACER - AMORTISSEUR,RÉPARER - DÉMARREUR,AJUSTER - SABOTS
16833,RÉPARER - CYLINDRE DE LEVAGE
16834,VÉRIFIER - INSPECTION À L'EXTERNE
16835,RECHERCHER PANNE (diagnostic) - CODE DÉFAUT MOTEUR (Fault code),REMPLACER - BRAS D'ESSUIE-GLACE
16836,VÉRIFIER - VALVE DE SUSPENSION
16837,VÉRIFIER - THERMOSTAT
16838,RÉPARER - LUMIÈRE DE JOUR (Day running light)
16839,RÉPARER - AJUSTEMENT D'USAGE
16840,Autre - Véh. Lourd
16841,REMPLACER - GYROPHARE
16842,REMPLACER - BATTERIE
16843,PEINTURER - CHASSIS FINITION PEINTURE CARROSSERIE
16844,VÉRIFIER - BATTERIE
16845,REMPLACER - BATTERIE,REMPLACER - COMPOSANTE MAJEURE DU MOTEUR
16846,RÉPARER - FABRIQUE SYSTÈME ÉLECTRIQUE,REMPLACER - BATTERIE,RÉPARER - FILAGE ÉLECTRIQUE
16847,REMPLACER - Programme Entretien Préventif
16848,AJUSTER - FABRIQUE SYSTÈME ÉLECTRIQUE
16849,REMPLACER - ALTERNATEUR
16850,RÉPARER - PNEU PNEU ROUE,REMPLACER - RÉCEPTEUR (Booster)
16851,REMPLACER - PNEU PNEU ROUE,REMPLACER - CHASSIS PIÈCE CARROSSERIE,RÉPARER - BOYAUX,REMPLACER - RÉFLECTEUR
16852,VÉRIFIER - PNEU PNEU ROUE
16853,MODIFIER - AJUSTEMENT D'USAGE
16854,REMPLACER - PNEU PNEU ROUE
16855,SOUDER - AJUSTEMENT D'USAGE
16856,RÉPARER - FABRIQUE SYSTÈME ÉLECTRIQUE
16857,VÉRIFIER - ALIGNEMENT DU VÉHICULE
16858,RÉPARER - FILAGE ÉLECTRIQUE
16859,INSTALLER - AJUSTEMENT D'USAGE,AJUSTER - AJUSTEMENT D'USAGE
16860,RÉPARER - BOYAUX
16861,REMPLACER - BATTERIE
16862,REMPLACER - FABRIQUE SYSTÈME ÉLECTRIQUE
16863,RÉPARER - FILAGE ÉLECTRIQUE,INSTALLER - FILAGE ÉLECTRIQUE
16864,RÉPARER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16865,RÉPARER - FLÈCHE SIGNALÉTIQUE,REMPLACER - COURROIE,REMPLACER - TENSIONNEUR,RECHERCHER PANNE (diagnostic) - CODE DÉFAUT MOTEUR (Fault code)
16866,REMPLACER - AIR DRYER,REMPLACER - FUITE HUILE
16867,RÉPARER - SYSTÈME DE CAMÉRA,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16868,RÉPARER - FABRIQUE SYSTÈME ÉLECTRIQUE
16869,MODIFIER - AJUSTEMENT D'USAGE
16870,VÉRIFIER - ALTERNATEUR
16871,REMPLACER - PNEU PNEU ROUE,REMPLACER - CHASSIS PIÈCE CARROSSERIE,REMPLACER - LUMIÈRE DE JOUR (Day running light)
16872,RÉPARER - SYSTÈME D'ALARME
16873,RÉPARER - FILAGE ÉLECTRIQUE
16874,VÉRIFIER - FILAGE ÉLECTRIQUE
16875,REMPLACER - FILAGE ÉLECTRIQUE,RÉPARER - FILAGE ÉLECTRIQUE
16876,REMPLACER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16877,RÉPARER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16878,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16879,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16880,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16881,REMPLACER - BATTERIE
16882,RECHERCHER PANNE (diagnostic) - DISQUES,RECHERCHER PANNE (diagnostic) - TABLE DE SUSPENSION
16883,REMPLACER - BATTERIE
16884,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16885,REMPLACER - COLLET,REMPLACER - Programme Entretien Préventif
16886,VÉRIFIER - BATTERIE
16887,AJUSTER - POMPE À INJECTION
16888,INSTALLER - AJUSTEMENT D'USAGE
16889,MODIFIER - AJUSTEMENT D'USAGE
16890,RÉPARER - COLLET,RÉPARER - CODE DÉFAUT TRANSMISSION (Fault code)
16891,RÉPARER - CYLINDRE DE LEVAGE
16892,RÉPARER - BOYAUX À SERVO-DIRECTION
16893,REMPLACER - TUYAUX,RÉPARER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT
16894,RÉPARER - CYLINDRE DE LEVAGE,REMPLACER - BIELLE DE RÉACTION (Torque rod)
16895,REMPLACER - Programme Entretien Préventif
16896,REMPLACER - BOYAUX
16897,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16898,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16899,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16900,MODIFIER - Programme Entretien Préventif
16901,RÉPARER - AJUSTEMENT D'USAGE
16902,DÉBOSSELER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16903,MODIFIER - PELLE (Pépine)
16904,REMPLACER - PNEU MOYEU (Hud de roue) ROUE
16905,INSTALLER - AJUSTEMENT D'USAGE
16906,INSTALLER - AJUSTEMENT D'USAGE
16907,RÉPARER - AJUSTEMENT D'USAGE
16908,RÉPARER - AJUSTEMENT D'USAGE
16909,MODIFIER - CHASSIS PIÈCE CARROSSERIE
16910,RÉPARER - AJUSTEMENT D'USAGE
16911,RÉPARER - AJUSTEMENT D'USAGE
16912,RÉPARER - AJUSTEMENT D'USAGE
16913,RÉPARER - AJUSTEMENT D'USAGE,AJUSTER - AJUSTEMENT D'USAGE
16914,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16915,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16916,INSTALLER - AJUSTEMENT D'USAGE
16917,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16918,AJUSTER - AJUSTEMENT D'USAGE
16919,RÉPARER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16920,RECHERCHER PANNE (diagnostic) - ESPAR
16921,RÉPARER - JET DE LAVE-VITRE,REMPLACER - COUSSIN
16922,AJUSTER - AJUSTEMENT D'USAGE
16923,RÉPARER - AJUSTEMENT D'USAGE
16924,RÉPARER - CHASSIS PIÈCE CARROSSERIE
16925,INSTALLER - AJUSTEMENT D'USAGE
16926,RÉPARER - ALTERNATEUR
16927,RÉPARER - FILAGE ÉLECTRIQUE
16928,RÉPARER - AJUSTEMENT D'USAGE
16929,RÉPARER - CODE DÉFAUT ESPAR (Fault code)
16930,REMPLACER - BATTERIE
16931,INSTALLER - AJUSTEMENT D'USAGE
16932,INSPECTER VISUELLEMENT - Programme Entretien Préventif
16933,MODIFIER - FILAGE ÉLECTRIQUE
16934,INSTALLER - CHASSIS PIÈCE CARROSSERIE
16935,REMPLACER - PNEU ROULEMENT DE ROUE (bearing de roue) ROUE,REMPLACER - DISQUES,REMPLACER - FLÈCHE SIGNALÉTIQUE
16936,REMPLACER - ALTERNATEUR,REMPLACER - ALTERNATEUR
16937,RÉPARER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16938,INSPECTER VISUELLEMENT - CHASSIS INSPECTION VISUEL CARROSSERIE
16939,REMPLACER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
16940,RÉPARER - POMPE À ESSENCE
16941,RÉPARER - CYLINDRE DE LEVAGE
16942,RÉPARER - COMPOSANTE MAJEURE DU MOTEUR,RÉPARER - FILAGE ÉLECTRIQUE,RÉPARER - FILAGE ÉLECTRIQUE,RECHERCHER PANNE (diagnostic) - CODE DÉFAUT ABS (Fault code)
16943,REMPLACER - PNEU CAP D'ESSIEU ROUE,REMPLACER - BIELLE DE RÉACTION (Torque rod),REMPLACER - PNEU PNEU ROUE,REMPLACER - BIELLE DE RÉACTION (Torque rod)
16944,RÉPARER - CHASSIS PIÈCE CARROSSERIE,RÉPARER - GYROPHARE
16945,REMPLACER - LUMIÈRE DE JOUR (Day running light)
16946,RÉPARER - FLÈCHE SIGNALÉTIQUE
16947,MODIFIER - SYSTÈME DE CAMÉRA
16948,REMPLACER - AJUSTEMENT D'USAGE
16949,RECHERCHER PANNE (diagnostic) - ESPAR
16950,REMPLACER - BATTERIE
16951,REMPLACER - COUSSIN,VÉRIFIER - BATTERIE
16952,RÉPARER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT
16953,VÉRIFIER - GYROPHARE
16954,RÉPARER - AJUSTEMENT D'USAGE
16955,AJUSTER - BATTERIE
16956,RECHERCHER PANNE (diagnostic) - FILAGE ÉLECTRIQUE
16957,REMPLACER - POMPE À EAU,VÉRIFIER - ALTERNATEUR
16958,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16959,REMPLACER - FABRIQUE SYSTÈME ÉLECTRIQUE
16960,REMPLACER - AJUSTEMENT D'USAGE
16961,REMPLACER - CHASSIS PIÈCE CARROSSERIE,REMPLACER - BATTERIE
16962,RÉPARER - FILAGE ÉLECTRIQUE,RÉPARER - FABRIQUE SYSTÈME ÉLECTRIQUE
16963,RÉPARER - ESPAR,REMPLACER - AJUSTEMENT D'USAGE
16964,VÉRIFIER - BATTERIE
16965,REMPLACER - AJUSTEMENT D'USAGE
16966,REMPLACER - LUMIÈRE DE JOUR (Day running light)
16967,REMPLACER - BATTERIE
16968,REMPLACER - AMORTISSEUR,REMPLACER - CAPTEUR
16969,REMPLACER - GYROPHARE
16970,REMPLACER - BATTERIE
16971,VÉRIFIER - BATTERIE
16972,REMPLACER - PNEU PNEU ROUE
16973,REMPLACER - PNEU PNEU ROUE
16974,REMPLACER - SYSTÈME ESSUIE-GLACE ET LAVE VITRE,RÉPARER - LUMIÈRE DE JOUR (Day running light),RÉPARER - PNEU PNEU ROUE
16975,REMPLACER - LUMIÈRE DE JOUR (Day running light)
16976,REMPLACER - LUMIÈRE DE JOUR (Day running light)
16977,REMPLACER - DISQUES
16978,RÉPARER - TOILE DE BENNE
16979,RECHERCHER PANNE (diagnostic) - INSTRUMENT TABLEAU DE BORD (Gauge dash),RECHERCHER PANNE (diagnostic) - FILAGE ÉLECTRIQUE
16980,RÉPARER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT
16981,RÉPARER - TOILE DE BENNE
16982,AJUSTER - CHASSIS PIÈCE CARROSSERIE,REMPLACER - PNEU PNEU ROUE
16983,INSTALLER - AJUSTEMENT D'USAGE,REMPLACER - CHASSIS PIÈCE CARROSSERIE
16984,RECHERCHER PANNE (diagnostic) - FILAGE ÉLECTRIQUE
16985,RECHERCHER PANNE (diagnostic) - ESPAR
16986,MODIFIER - ESPAR
16987,REMPLACER - POMPE À EAU
16988,REMPLACER - AIR DRYER
16989,MODIFIER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
16990,INSTALLER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
16991,REMPLACER - AIR DRYER,REMPLACER - RÉCEPTEUR (Booster)
16992,RÉPARER - MIROIR CHAUFFANT
16993,REMPLACER - PNEU PNEU ROUE
16994,REMPLACER - AJUSTEMENT D'USAGE
16995,RÉPARER - LIQUIDE REFROIDISSEMENT (entret.)+FILTRE
16996,VÉRIFIER - BATTERIE
16997,REMPLACER - BIELLE DE RÉACTION (Torque rod),REMPLACER - SABOTS,REMPLACER - SABOTS
16998,REMPLACER - BOYAUX À AIR
16999,VÉRIFIER - CYLINDRE DE LEVAGE,RÉPARER - LUMIÈRE DE JOUR (Day running light)
17000,RECHERCHER PANNE (diagnostic) - COMPRESSEUR À AIR
17001,PEINTURER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
17002,DÉBOSSELER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
17003,MODIFIER - AJUSTEMENT D'USAGE
17004,RÉPARER - CODE DÉFAUT ABS (Fault code)
17005,RÉPARER - BOYAUX
17006,VÉRIFIER - BATTERIE
17007,RÉPARER - SYSTÈME D'ALARME
17008,REMPLACER - AIR DRYER
17009,RÉPARER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT
17010,MODIFIER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17011,RÉPARER - AJUSTEMENT D'USAGE
17012,REMPLACER - PNEU CAP D'ESSIEU ROUE
17013,MODIFIER - AJUSTEMENT D'USAGE
17014,REMPLACER - TUYAUX
17015,REMPLACER - Programme Entretien Préventif
17016,MODIFIER - TUYAUX
17017,RÉPARER - LUBRIFICATION
17018,AJUSTER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE,RÉPARER - FABRIQUE SYSTÈME ÉLECTRIQUE,AJUSTER - SABOTS
17019,REMPLACER - HUILE + FILTRE
17020,VÉRIFIER - BATTERIE
17021,REMPLACER - BATTERIE
17022,REMPLACER - DÉMARREUR
17023,MODIFIER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17024,REMPLACER - BATTERIE
17025,REMPLACER - CHASSIS PIÈCE CARROSSERIE
17026,REMPLACER - PNEU PNEU ROUE
17027,REMPLACER - POULIE FOLLE
17028,RÉPARER - FILAGE ÉLECTRIQUE,INSTALLER - CHASSIS PIÈCE CARROSSERIE
17029,REMPLACER - BATTERIE
17030,REMPLACER - COMPRESSEUR,RÉPARER - CHASSIS PIÈCE CARROSSERIE,INSPECTER VISUELLEMENT - COMPRESSEUR
17031,REMPLACER - COURROIE
17032,RÉPARER - CYLINDRE DE DIRECTION
17033,REMPLACER - AJUSTEMENT D'USAGE
17034,AJUSTER - AJUSTEMENT D'USAGE
17035,TOURNER / MACHINER / FABRIQUER - AJUSTEMENT D'USAGE
17036,VÉRIFIER - COMPRESSEUR,VÉRIFIER - CODE DÉFAUT VANAIR (Fault code)
17037,REMPLACER - BATTERIE
17038,REMPLACER - BATTERIE
17039,VÉRIFIER - CODE DÉFAUT MOTEUR (Fault code)
17040,INSTALLER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17041,RÉPARER - BOYAUX
17042,DÉBOSSELER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
17043,REMPLACER - BATTERIE
17044,MODIFIER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17045,REMPLACER - DIFFÉRENTIEL SERVO-BLOCAGE (Power divide
17046,RÉPARER - CHASSIS INSPECTION VISUEL CARROSSERIE,RÉPARER - ALTERNATEUR
17047,RECHERCHER PANNE (diagnostic) - BOYAUX
17048,REMPLACER - PNEU PNEU ROUE
17049,RECHERCHER PANNE (diagnostic) - ESPAR
17050,VÉRIFIER - ALIGNEMENT DU VÉHICULE,MODIFIER - Programme Entretien Préventif
17051,REMPLACER - AJUSTEMENT D'USAGE
17052,RÉPARER - FABRIQUE SYSTÈME ÉLECTRIQUE,RÉPARER - FILAGE ÉLECTRIQUE,REMPLACER - FILAGE ÉLECTRIQUE,REMPLACER - RADIATEUR
17053,MODIFIER - Programme Entretien Préventif
17054,INSTALLER - PNEU PNEU ROUE
17055,VÉRIFIER - ESPAR
17056,Autre - Véh. Léger
17057,RÉPARER - FLÈCHE SIGNALÉTIQUE
17058,RÉPARER - TUYAUX,AJUSTER - SABOTS,RÉPARER - SYSTÈME ESSUIE-GLACE ET LAVE VITRE
17059,VÉRIFIER - COMPOSANTE MAJEURE DU MOTEUR,REMPLACER - FLÈCHE SIGNALÉTIQUE
17060,RÉPARER - CHASSIS PIÈCE CARROSSERIE
17061,REMPLACER - TUYAUX
17062,RÉPARER - CHAUFFAGE COMPRESSEUR A/C SYSTÈME DE CLIMATISATION
17063,VÉRIFIER - VANAIR,RECHERCHER PANNE (diagnostic) - COMPOSANTE MAJEURE DU MOTEUR
17064,REMPLACER - SYSTÈME ESSUIE-GLACE ET LAVE VITRE,RECHERCHER PANNE (diagnostic) - FILAGE ÉLECTRIQUE,RECHERCHER PANNE (diagnostic) - FILAGE ÉLECTRIQUE,RÉPARER - FLÈCHE SIGNALÉTIQUE,VÉRIFIER - ALTERNATEUR
17065,RÉPARER - COMPRESSEUR,REMPLACER - CHAUFFAGE FILTRE A/C SYSTÈME DE CLIMATISATION
17066,RÉPARER - BOYAUX À AIR
17067,REMPLACER - DISQUES
17068,RÉPARER - BOYAUX À AIR
17069,RÉPARER - SYSTÈME D'ALARME
17070,REMPLACER - BATTERIE
17071,REMPLACER - BATTERIE
17072,RÉPARER - AJUSTEMENT D'USAGE
17073,INSTALLER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17074,VÉRIFIER - CYLINDRE DE FREIN
17075,RÉPARER - ESPAR,RÉPARER - CHAUFFAGE CONTRÔLE SYSTÈME DE CLIMATISATION,VÉRIFIER - FILAGE ÉLECTRIQUE
17076,RECHERCHER PANNE (diagnostic) - SOUPAPE À AIR
17077,REMPLACER - AIR DRYER
17078,RÉPARER - FILAGE ÉLECTRIQUE
17079,Autre - Véh. Divers
17080,REMPLACER - DISQUES
17081,INSTALLER - FABRIQUE SYSTÈME ÉLECTRIQUE
17082,REMPLACER - BATTERIE
17083,VÉRIFIER - FILAGE ÉLECTRIQUE
17084,MODIFIER - AJUSTEMENT D'USAGE
17085,RÉPARER - AJUSTEMENT D'USAGE
17086,REMPLACER - PNEU PNEU ROUE
17087,REMPLACER - DISQUES
17088,RECHERCHER PANNE (diagnostic) - CODE DÉFAUT TABLEAU DE BORD (Fault code),RECHERCHER PANNE (diagnostic) - FILAGE ÉLECTRIQUE,RECHERCHER PANNE (diagnostic) - SYSTÈME ESSUIE-GLACE ET LAVE VITRE
17089,VÉRIFIER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT,RECHERCHER PANNE (diagnostic) - BOÎTIER DE DIRECTION ( Steering box),REMPLACER - SYSTÈME ESSUIE-GLACE ET LAVE VITRE
17090,REMPLACER - DISQUES
17091,RECHERCHER PANNE (diagnostic) - CODE DÉFAUT MOTEUR (Fault code),REMPLACER - DISQUES
17092,RÉPARER - AJUSTEMENT D'USAGE,REMPLACER - DISQUES,AJUSTER - SABOTS
17093,REMPLACER - FILAGE ÉLECTRIQUE
17094,REMPLACER - PNEU PNEU ROUE
17095,RECHERCHER PANNE (diagnostic) - FILAGE ÉLECTRIQUE
17096,TOURNER / MACHINER / FABRIQUER - AJUSTEMENT D'USAGE
17097,INSTALLER - AJUSTEMENT D'USAGE
17098,INSTALLER - SYSTÈME DE CAMÉRA
17099,INSTALLER - FILAGE ÉLECTRIQUE
17100,REMPLACER - ESSUIE-GLACE
17101,RECHERCHER PANNE (diagnostic) - COMPRESSEUR,REMPLACER - COURROIE
17102,RÉPARER - FILAGE ÉLECTRIQUE
17103,AJUSTER - BOYAUX,AJUSTER - LIQUIDE REFROIDISSEMENT (entret.)+FILTRE,AJUSTER - SABOTS,REMPLACER - AIR DRYER
17104,REMPLACER - SYSTÈME DE KLAXON,REMPLACER - FILAGE ÉLECTRIQUE
17105,RECHERCHER PANNE (diagnostic) - ALTERNATEUR
17106,TOURNER / MACHINER / FABRIQUER - AJUSTEMENT D'USAGE
17107,PEINTURER - CHASSIS FINITION PEINTURE CARROSSERIE
17108,RÉPARER - VENTILATEUR,RÉPARER - VENTILATEUR
17109,RÉPARER - TRANSMISSION HUILE (entretien) + FILTRE BOÎTE DE TRANSFERT
17110,RÉPARER - TRANSMISSION BOYAUX BOÎTE DE TRANSFERT
17111,RÉPARER - COLLECTEUR (Manifold),RÉPARER - BOYAUX
17112,RÉPARER - CODE DÉFAUT MOTEUR (Fault code)
17113,REMPLACER - PNEU MOYEU (Hud de roue) ROUE
17114,REMPLACER - ALTERNATEUR,REMPLACER - ESSUIE-GLACE,REMPLACER - REFROIDISSEMENT HUILE,REMPLACER - TENSIONNEUR
17115,INSTALLER - AJUSTEMENT D'USAGE
17116,MODIFIER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17117,INSTALLER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17118,RÉPARER - TRANSMISSION TRANSMISSION AUTOMATIQUE BOÎTE DE TRANSFERT
17119,REMPLACER - BATTERIE
17120,REMPLACER - BATTERIE,REMPLACER - REFROIDISSEMENT HUILE
17121,INSTALLER - INSPECTION À L'INTERNE
17122,RECHERCHER PANNE (diagnostic) - CHAUFFAGE CONTRÔLE SYSTÈME DE CLIMATISATION
17123,RÉPARER - LAMES
17124,RÉPARER - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
17125,RÉPARER - CHASSIS PIÈCE CARROSSERIE
17126,REMPLACER - DISQUES
17127,RÉPARER - FILAGE ÉLECTRIQUE
17128,REMPLACER - CAPTEUR
17129,REMPLACER - JOINT À ROTULE
17130,RECHERCHER PANNE (diagnostic) - CHASSIS RÉPARATION / DÉBOSSELAGE CARROSSERIE
17131,PEINTURER - CHASSIS PIÈCE CARROSSERIE
17132,MODIFIER - CHASSIS DÉMAQUILLER / IDENTIFIER CARROSSERIE
17133,REMPLACER - PNEU ROULEMENT DE ROUE (bearing de roue) ROUE
17134,RÉPARER - CODE DÉFAUT MOTEUR (Fault code)
17135,RÉPARER - COMPRESSEUR
17136,REMPLACER - CHASSIS PIÈCE CARROSSERIE
17137,REMPLACER - BATTERIE
